,Neighborhood,NeighborhoodLatitude,NeighborhoodLongitude,Venue_Count,Venue,VenueLatitude,VenueLongitude,VenueCategory
0,Nawagampura,6.945492722489605,79.87717064495402,1,Anton Ground Floor Cafeteria,6.9415374,79.87923,Cafeteria
1,Soysapura South,6.803476337096311,79.88298444565291,4,Pawana Restaurant,6.805075564158774,79.88436191595788,Restaurant
2,Soysapura South,6.803476337096311,79.88298444565291,4,perera & sons,6.805549020809561,79.88455875972242,Bakery
3,Soysapura South,6.803476337096311,79.88298444565291,4,Friends Bakers,6.805638479566733,79.88528051642378,Snack Place
4,Soysapura South,6.803476337096311,79.88298444565291,4,Shanghai Hotel,6.800471020511042,79.88156231251784,Chinese Restaurant
5,Slave Island,6.925610129615504,79.85018612292944,5,Fazly's Halal Refreshments,6.923884461891799,79.85065052314339,Fast Food Restaurant
6,Slave Island,6.925610129615504,79.85018612292944,5,Long Feng Chinese Restaurant,6.92931309137986,79.84981668982115,Chinese Restaurant
7,Slave Island,6.925610129615504,79.85018612292944,5,Royal Thai Restaurant,6.929312426638841,79.8498253944501,Thai Restaurant
8,Slave Island,6.925610129615504,79.85018612292944,5,Latitude - Taj Samudra,6.922730419306817,79.84709326970436,Restaurant
9,Slave Island,6.925610129615504,79.85018612292944,5,Ports Of Call,6.922673,79.846936,Restaurant
10,Maligakanda,6.92867846748557,79.86829248798621,9,Ricorn Hotel and Backery,6.92691580722809,79.86524496605584,Bakery
11,Maligakanda,6.92867846748557,79.86829248798621,9,Hotel De Buhari,6.929492437557499,79.8644240101377,Asian Restaurant
12,Maligakanda,6.92867846748557,79.86829248798621,9,Dhavalagiri Hotel,6.9271358777887135,79.86541889338295,Vegetarian / Vegan Restaurant
13,Maligakanda,6.92867846748557,79.86829248798621,9,Al-Maas Family Restaurant,6.927557848691003,79.86773796518837,Indian Restaurant
14,Maligakanda,6.92867846748557,79.86829248798621,9,Big bite Biriyani,6.930043560375779,79.86995831914844,Fast Food Restaurant
15,Maligakanda,6.92867846748557,79.86829248798621,9,Dawalagiri Vegetarian Food,6.926941926917487,79.8653972359,Vegetarian / Vegan Restaurant
16,Maligakanda,6.92867846748557,79.86829248798621,9,Dhawalagiriya,6.926987292679809,79.86527691635938,Restaurant
17,Maligakanda,6.92867846748557,79.86829248798621,9,Ibrahim Beruwala Kidu,6.926699373307715,79.8653261380095,Asian Restaurant
18,Maligakanda,6.92867846748557,79.86829248798621,9,Food Land Hotel,6.926686829184705,79.86521675652746,Restaurant
19,Egoda Uyana North,6.7345111233522825,79.89744003968956,3,Diana Foods,6.73461184836924,79.8981689382344,Restaurant
20,Egoda Uyana North,6.7345111233522825,79.89744003968956,3,Werala Restaurant,6.7317824,79.89589,Asian Restaurant
21,Egoda Uyana North,6.7345111233522825,79.89744003968956,3,Hotel Pennisuella,6.7389068603515625,79.89668273925781,Restaurant
22,Katukurunda North,6.747259946602741,79.89197092462253,1,Hotel Ran Diya,6.750664795305494,79.89397393854556,Restaurant
23,Kotahena West,6.949052011737924,79.86055125617845,10,Sri Vaishnavi Vihar,6.949130715827919,79.86259696272799,Indian Restaurant
24,Kotahena West,6.949052011737924,79.86055125617845,10,Pizza Hut,6.948814282639385,79.85970836357376,Pizza Place
25,Kotahena West,6.949052011737924,79.86055125617845,10,Dharbar Hotel,6.949648918934147,79.86270521747066,Asian Restaurant
26,Kotahena West,6.949052011737924,79.86055125617845,10,Flag & Whistle,6.952660070297784,79.85841603115249,German Restaurant
27,Kotahena West,6.949052011737924,79.86055125617845,10,Perera and Sons,6.9459514039434005,79.85980136204165,Bakery
28,Kotahena West,6.949052011737924,79.86055125617845,10,Dilish,6.94844098886795,79.86223697662354,Bakery
29,Kotahena West,6.949052011737924,79.86055125617845,10,Dlish,6.9483430794339585,79.86232528271641,Food Court
30,Kotahena West,6.949052011737924,79.86055125617845,10,McDonald's,6.948074631612876,79.86088720106432,Fast Food Restaurant
31,Kotahena West,6.949052011737924,79.86055125617845,10,KFC,6.948756345365346,79.85956274541408,Fast Food Restaurant
32,Kotahena West,6.949052011737924,79.86055125617845,10,Hotel Sooriya,6.945195428538086,79.8597584482025,Indian Restaurant
33,Uyana South,6.782499837537143,79.87835582357893,2,Dutch House,6.781350612640381,79.87666320800781,Burger Joint
34,Uyana South,6.782499837537143,79.87835582357893,2,Dilaj Lounge,6.780289678496543,79.8796284198761,Chinese Restaurant
35,Moratuwella South,6.767943156166099,79.88516064447322,3,Shooters,6.769582,79.88647,Chinese Restaurant
36,Moratuwella South,6.767943156166099,79.88516064447322,3,Burger Brothers,6.770306,79.88583,Burger Joint
37,Moratuwella South,6.767943156166099,79.88516064447322,3,Naliya Moratuwa,6.771376,79.884995,Sri Lankan Restaurant
38,Bodhirajapura,6.827587578286137,79.90586632061215,1,pizza hut,6.828089597700826,79.90966366159459,Pizza Place
39,Villorawatta East,6.785895620635521,79.90235633478984,1,Lagoon Dining,6.788300896102838,79.90419717737241,Restaurant
40,Koralawella South,6.751860438397745,79.89048561121996,1,Hotel Ran Diya,6.750664795305494,79.89397393854556,Restaurant
41,Aluthkade West,6.937145141140408,79.8604304321922,4,Iqbal Hotel,6.939370229737447,79.86055092680789,Asian Restaurant
42,Aluthkade West,6.937145141140408,79.8604304321922,4,Aluth Kade Tea Pot,6.937287634295248,79.86288748995914,Asian Restaurant
43,Aluthkade West,6.937145141140408,79.8604304321922,4,Deliway,6.937799402590043,79.86296893701498,Fast Food Restaurant
44,Aluthkade West,6.937145141140408,79.8604304321922,4,Floor By Aluthkade!,6.93822811401935,79.86303909567964,Asian Restaurant
45,Halpita,6.782410001903583,79.95573654308288,1,Pizza Hut,6.779317,79.954763,Pizza Place
46,Hunupitiya,6.921908097340275,79.85670307769111,15,Pizza Hut,6.919948448278436,79.85884196667047,Pizza Place
47,Hunupitiya,6.921908097340275,79.85670307769111,15,Kottuville @ Union Place,6.921429,79.856039,Fast Food Restaurant
48,Hunupitiya,6.921908097340275,79.85670307769111,15,Bread Talk,6.918045789182476,79.85843483956891,Bakery
49,Hunupitiya,6.921908097340275,79.85670307769111,15,Union Bar & Grill,6.920775335030498,79.85598564731718,Gastropub
50,Hunupitiya,6.921908097340275,79.85670307769111,15,Cafe Seventy Seven,6.920389062639078,79.85380053351872,Café
51,Hunupitiya,6.921908097340275,79.85670307769111,15,Flow,6.9207512448029425,79.85599623865117,Restaurant
52,Hunupitiya,6.921908097340275,79.85670307769111,15,Testa Food Court,6.920430634088938,79.8575815937213,Restaurant
53,Hunupitiya,6.921908097340275,79.85670307769111,15,Dinemore,6.918468939983124,79.85633576058042,Diner
54,Hunupitiya,6.921908097340275,79.85670307769111,15,Pitstop Cafe,6.920337011119863,79.85623060424867,Deli / Bodega
55,Hunupitiya,6.921908097340275,79.85670307769111,15,Elevate Restaurant And Bar,6.919816,79.85706,Asian Restaurant
56,Hunupitiya,6.921908097340275,79.85670307769111,15,Currymuch,6.919064592031088,79.8563946931428,Fast Food Restaurant
57,Hunupitiya,6.921908097340275,79.85670307769111,15,Perera & Sons,6.921670948392057,79.85334825491915,Bakery
58,Hunupitiya,6.921908097340275,79.85670307769111,15,Smack Kadey,6.920504275683043,79.86003684175158,Breakfast Spot
59,Hunupitiya,6.921908097340275,79.85670307769111,15,PappaRich,6.918137,79.858481,Malay Restaurant
60,Hunupitiya,6.921908097340275,79.85670307769111,15,Café 77,6.920661457574925,79.85242912610137,Café
61,Galle Face,6.923541893106423,79.8455438510057,15,Bavarian German Restaurant,6.9204622991606035,79.84671879329926,German Restaurant
62,Galle Face,6.923541893106423,79.8455438510057,15,Latitude - Taj Samudra,6.922730419306817,79.84709326970436,Restaurant
63,Galle Face,6.923541893106423,79.8455438510057,15,1864 Restaurant,6.919897742077816,79.8466965156027,Restaurant
64,Galle Face,6.923541893106423,79.8455438510057,15,The Verandah,6.92002448455155,79.84586460641674,Café
65,Galle Face,6.923541893106423,79.8455438510057,15,Nihonbashi,6.920089206377862,79.84790876759118,Japanese Restaurant
66,Galle Face,6.923541893106423,79.8455438510057,15,Sea Breeze - Galleface Hotel,6.920018489432277,79.84587879121273,Seafood Restaurant
67,Galle Face,6.923541893106423,79.8455438510057,15,Pizza Hut,6.919440044277738,79.84691619873047,Pizza Place
68,Galle Face,6.923541893106423,79.8455438510057,15,King Of The Mambo,6.920334,79.84569,Cuban Restaurant
69,Galle Face,6.923541893106423,79.8455438510057,15,Golden Dragon,6.922733575607098,79.8463901824096,Chinese Restaurant
70,Galle Face,6.923541893106423,79.8455438510057,15,Nana's,6.922751629356947,79.84549305772849,Food Truck
71,Galle Face,6.923541893106423,79.8455438510057,15,Ports Of Call,6.922673,79.846936,Restaurant
72,Galle Face,6.923541893106423,79.8455438510057,15,Breeze By Barracuda,6.9212136,79.846146,Seafood Restaurant
73,Galle Face,6.923541893106423,79.8455438510057,15,BAKED,6.921343,79.847798,Bakery
74,Galle Face,6.923541893106423,79.8455438510057,15,Alhambra,6.920584679925651,79.8477577330283,Indian Restaurant
75,Galle Face,6.923541893106423,79.8455438510057,15,Pasticcino,6.9198424432047885,79.84672835831805,French Restaurant
76,Hedigama,6.790582467282006,79.91196600484486,1,Bolgoda Holiday Resort,6.79358082598324,79.91289965978879,Diner
77,Salamulla,6.927144871023833,79.89643946989338,1,Kola Kanda Shop,6.929615100136547,79.89490337305637,Breakfast Spot
78,Welikada East,6.914442138933125,79.89853731152003,1,service area of southern expressway,6.915731062169587,79.8972651859336,Food Court
79,Koralawella East,6.762487186821664,79.88989815635374,1,Deva's,6.765238237789462,79.88998272568698,Seafood Restaurant
80,Suduwella1,6.926422288962798,79.8619162829927,12,Ricorn Hotel and Backery,6.92691580722809,79.86524496605584,Bakery
81,Suduwella1,6.926422288962798,79.8619162829927,12,Hotel De Buhari,6.929492437557499,79.8644240101377,Asian Restaurant
82,Suduwella1,6.926422288962798,79.8619162829927,12,Dhavalagiri Hotel,6.9271358777887135,79.86541889338295,Vegetarian / Vegan Restaurant
83,Suduwella1,6.926422288962798,79.8619162829927,12,Ajwa Bombay Sweet,6.92668916999469,79.86518394205639,Café
84,Suduwella1,6.926422288962798,79.8619162829927,12,Food Land Hotel,6.926686829184705,79.86521675652746,Restaurant
85,Suduwella1,6.926422288962798,79.8619162829927,12,Dhawalagiriya,6.926987292679809,79.86527691635938,Restaurant
86,Suduwella1,6.926422288962798,79.8619162829927,12,Ibrahim Beruwala Kidu,6.926699373307715,79.8653261380095,Asian Restaurant
87,Suduwella1,6.926422288962798,79.8619162829927,12,Dawalagiri Vegetarian Food,6.926941926917487,79.8653972359,Vegetarian / Vegan Restaurant
88,Suduwella1,6.926422288962798,79.8619162829927,12,Maradana Pilla,6.924306,79.864996,Fast Food Restaurant
89,Suduwella1,6.926422288962798,79.8619162829927,12,Perera & Sons,6.930259279684027,79.86166725376746,Bakery
90,Suduwella1,6.926422288962798,79.8619162829927,12,Raheema Hotel & Stores,6.926748228913068,79.8659550788967,Sri Lankan Restaurant
91,Suduwella1,6.926422288962798,79.8619162829927,12,Brown Bean Coffee,6.9307513369690525,79.86170553884318,Food Truck
92,Panchikawatta,6.93243838119188,79.86515438907448,7,Hotel De Buhari,6.929492437557499,79.8644240101377,Asian Restaurant
93,Panchikawatta,6.93243838119188,79.86515438907448,7,Leena Eating House-Maradana,6.931333670747155,79.86164716431162,Eastern European Restaurant
94,Panchikawatta,6.93243838119188,79.86515438907448,7,Brown Bean Coffee,6.9307513369690525,79.86170553884318,Food Truck
95,Panchikawatta,6.93243838119188,79.86515438907448,7,Perera & Sons,6.930259279684027,79.86166725376746,Bakery
96,Panchikawatta,6.93243838119188,79.86515438907448,7,Al-FAAZ Restaurant,6.929063778784566,79.86763456833175,Restaurant
97,Panchikawatta,6.93243838119188,79.86515438907448,7,Trace Cafeteria,6.93011345816457,79.86159286228836,Diner
98,Panchikawatta,6.93243838119188,79.86515438907448,7,Great Wall Restaurant,6.930080204694532,79.86151411329836,Asian Restaurant
99,Suwarapola West,6.79425162207095,79.90999149393802,4,Bolgoda Holiday Resort,6.79358082598324,79.91289965978879,Diner
100,Suwarapola West,6.79425162207095,79.90999149393802,4,Bakers Hut,6.797225058529179,79.91015016218961,Restaurant
101,Suwarapola West,6.79425162207095,79.90999149393802,4,Xian Dumpling,6.797429077415322,79.91028135289952,Dumpling Restaurant
102,Suwarapola West,6.79425162207095,79.90999149393802,4,Akanitha,6.7966240661030195,79.91226012231263,Restaurant
103,Maharagama East,6.8573983951681745,79.9270240991521,1,Leaf Tea Shop,6.860898971557617,79.92874908447266,Asian Restaurant
104,Vishwakalawa,6.805846275827814,79.92965951129749,1,Red Balloon,6.801969646577296,79.93137233638802,Chinese Restaurant
105,Delthara East,6.783807782761856,79.91138877522611,2,Thotupola,6.781996504970843,79.91207427294093,Restaurant
106,Delthara East,6.783807782761856,79.91138877522611,2,Habala Lakeside,6.7849753471418675,79.90847199705634,Restaurant
107,Wijerama,6.853752323631305,79.90886508750991,6,Cafe by BOO,6.856947996925448,79.9077738734078,Fast Food Restaurant
108,Wijerama,6.853752323631305,79.90886508750991,6,Avinra Restaurant,6.854705865018421,79.9069085961027,Chinese Restaurant
109,Wijerama,6.853752323631305,79.90886508750991,6,Gihan's Restaurant,6.858042977898721,79.90824135039847,Asian Restaurant
110,Wijerama,6.853752323631305,79.90886508750991,6,SummaS Dine,6.857008720076867,79.90735138031857,Sri Lankan Restaurant
111,Wijerama,6.853752323631305,79.90886508750991,6,Matara Bath Kade,6.857728580733784,79.90841733315722,Food Court
112,Wijerama,6.853752323631305,79.90886508750991,6,Makrin Foods,6.856250476393079,79.90683753176125,Chinese Restaurant
113,Mount Lavinia,6.837550278422265,79.86305224348747,15,Loon Tao Chinese Seafood,6.839130934105983,79.86302795618646,Asian Restaurant
114,Mount Lavinia,6.837550278422265,79.86305224348747,15,Shelton Sea Food Restaurant,6.837584495544434,79.86307525634766,Restaurant
115,Mount Lavinia,6.837550278422265,79.86305224348747,15,La Rambla,6.833451305289796,79.86436149278633,Mediterranean Restaurant
116,Mount Lavinia,6.837550278422265,79.86305224348747,15,Golden Mile,6.838104413559337,79.86318367545866,Seafood Restaurant
117,Mount Lavinia,6.837550278422265,79.86305224348747,15,Little Star,6.836948664166508,79.86734113605029,Bakery
118,Mount Lavinia,6.837550278422265,79.86305224348747,15,Mount Lavinia - Terrace Restaurant,6.83370999059889,79.8616498580525,Restaurant
119,Mount Lavinia,6.837550278422265,79.86305224348747,15,JoJo's Place,6.841069560182989,79.86271188344283,Restaurant
120,Mount Lavinia,6.837550278422265,79.86305224348747,15,Lavinia Breeze,6.840868327296092,79.8628610110553,Restaurant
121,Mount Lavinia,6.837550278422265,79.86305224348747,15,Mount Breeze,6.840395387738461,79.86301718966457,Restaurant
122,Mount Lavinia,6.837550278422265,79.86305224348747,15,La Langasterie,6.835810093058201,79.86307832128644,Seafood Restaurant
123,Mount Lavinia,6.837550278422265,79.86305224348747,15,Rasa Malaysia,6.838822976297807,79.86314395178415,Malay Restaurant
124,Mount Lavinia,6.837550278422265,79.86305224348747,15,Steam Boat Restaurant,6.8419198839457875,79.86262726219566,Chinese Restaurant
125,Mount Lavinia,6.837550278422265,79.86305224348747,15,KFC,6.8373194,79.86732,Fast Food Restaurant
126,Mount Lavinia,6.837550278422265,79.86305224348747,15,ICBT-Mount Cafeteria,6.836311829459118,79.86662229823565,Café
127,Mount Lavinia,6.837550278422265,79.86305224348747,15,Lavinia Beach Resort,6.841397728951839,79.86277204498435,Seafood Restaurant
128,Depanama,6.858380285043219,79.94608277146295,8,Madara Bakers,6.857064,79.945258,Bakery
129,Depanama,6.858380285043219,79.94608277146295,8,Daddies Family Restaurant,6.858894389058934,79.94660269167554,Asian Restaurant
130,Depanama,6.858380285043219,79.94608277146295,8,Nimsara Foods,6.857446,79.945006,Sri Lankan Restaurant
131,Depanama,6.858380285043219,79.94608277146295,8,Keels Hot Dogs & Burgers,6.858499887579985,79.94416570971144,Burger Joint
132,Depanama,6.858380285043219,79.94608277146295,8,sandwicj,6.860465,79.947673,Sandwich Place
133,Depanama,6.858380285043219,79.94608277146295,8,Poranu Paan,6.8600784839353075,79.94354279310808,Bakery
134,Depanama,6.858380285043219,79.94608277146295,8,Rice & Roll Restaurant,6.854587,79.94611,Sri Lankan Restaurant
135,Depanama,6.858380285043219,79.94608277146295,8,Lunu Dehi Rasa - ලුණු දෙහි රස,6.854232014103506,79.94635105133057,Sri Lankan Restaurant
136,Jayathilaka,6.851742603838562,79.86571303268876,11,Burger King,6.853982659110764,79.86552302433505,Fast Food Restaurant
137,Jayathilaka,6.851742603838562,79.86571303268876,11,Wagon Wheel Resturant,6.8518361593334856,79.86635188656314,Chinese Restaurant
138,Jayathilaka,6.851742603838562,79.86571303268876,11,Domino's Pizza,6.852803364874185,79.86933487565713,Pizza Place
139,Jayathilaka,6.851742603838562,79.86571303268876,11,Domino's Pizza,6.854148169629211,79.86556425884606,Pizza Place
140,Jayathilaka,6.851742603838562,79.86571303268876,11,Corne-fa Bakers,6.850627613347618,79.86983926781748,Bakery
141,Jayathilaka,6.851742603838562,79.86571303268876,11,Everyday Baker,6.852463448877444,79.86586757434641,Bakery
142,Jayathilaka,6.851742603838562,79.86571303268876,11,The Sizzle,6.851031030188031,79.86473545432091,Restaurant
143,Jayathilaka,6.851742603838562,79.86571303268876,11,Onrich Restaurant,6.851455787609759,79.86586332321167,Bakery
144,Jayathilaka,6.851742603838562,79.86571303268876,11,Broadway Bakers,6.851420807527499,79.86587304338335,Bakery
145,Jayathilaka,6.851742603838562,79.86571303268876,11,City Cafeteria,6.8507652414047975,79.86285408338388,Café
146,Jayathilaka,6.851742603838562,79.86571303268876,11,Big Bite Hill Street,6.8508277,79.86956,BBQ Joint
147,Kottawa South,6.848009615737795,79.96403375093125,2,Klassy battaramulla,6.8469133328245855,79.96624905872929,Bakery
148,Kottawa South,6.848009615737795,79.96403375093125,2,Casabalanca,6.84431572597868,79.96205900590314,Restaurant
149,Malwatta,6.853536228455397,79.87092732423235,12,Cafe Asiana,6.850604512433684,79.87023263991911,Asian Restaurant
150,Malwatta,6.853536228455397,79.87092732423235,12,Domino's Pizza,6.852803364874185,79.86933487565713,Pizza Place
151,Malwatta,6.853536228455397,79.87092732423235,12,The Sandwich Factory,6.850303419193859,79.8709685368298,Sandwich Place
152,Malwatta,6.853536228455397,79.87092732423235,12,Malay Restaurant,6.850547497168495,79.87056521581206,Malay Restaurant
153,Malwatta,6.853536228455397,79.87092732423235,12,Burger Hut,6.850421770327047,79.87096405960455,Comfort Food Restaurant
154,Malwatta,6.853536228455397,79.87092732423235,12,Corne-fa Bakers,6.850627613347618,79.86983926781748,Bakery
155,Malwatta,6.853536228455397,79.87092732423235,12,ALTARBUSH,6.85016615353892,79.87269266831025,Falafel Restaurant
156,Malwatta,6.853536228455397,79.87092732423235,12,Big Bite Hill Street,6.8508277,79.86956,BBQ Joint
157,Malwatta,6.853536228455397,79.87092732423235,12,Kothu Station,6.850296025856059,79.8711633682251,Fast Food Restaurant
158,Malwatta,6.853536228455397,79.87092732423235,12,Cornish Cafe,6.857533198952909,79.87088800738728,Donut Shop
159,Malwatta,6.853536228455397,79.87092732423235,12,Restaurant @ Dehiwala Zoo,6.856470015441234,79.87431683152384,Asian Restaurant
160,Malwatta,6.853536228455397,79.87092732423235,12,Shangri-la,6.8491811913451315,79.86983253704494,Chinese Restaurant
161,Piriwena,6.826350909323573,79.87393059991213,6,The Grand Pilla - Pillawoos(Ratmalana),6.829194890634055,79.87313015629857,Fast Food Restaurant
162,Piriwena,6.826350909323573,79.87393059991213,6,Sakura Japanese Restaurant,6.825413915925938,79.87720962715542,Japanese Restaurant
163,Piriwena,6.826350909323573,79.87393059991213,6,four seasons restaurant,6.8251865870267014,79.87058722697195,Bakery
164,Piriwena,6.826350909323573,79.87393059991213,6,The Deli,6.827097947822718,79.87769083913558,Sandwich Place
165,Piriwena,6.826350909323573,79.87393059991213,6,Hotel De New Plaza,6.825709752512757,79.86969034836386,Restaurant
166,Piriwena,6.826350909323573,79.87393059991213,6,Chinese Dragon Cafe,6.826210539827644,79.86987397898295,Chinese Restaurant
167,Pelenwatta East,6.829169520469775,79.9610332717244,3,So Yummy,6.829558,79.961948,Restaurant
168,Pelenwatta East,6.829169520469775,79.9610332717244,3,Rochelles,6.829776107234522,79.9635394777986,Restaurant
169,Pelenwatta East,6.829169520469775,79.9610332717244,3,Cosp,6.825892,79.96029,Restaurant
170,Godigamuwa North,6.839892504708096,79.9190466411175,5,Nelum Koley,6.84247168788639,79.91627684831573,Diner
171,Godigamuwa North,6.839892504708096,79.9190466411175,5,7Km Restaurant,6.842929941643045,79.92216825485228,Asian Restaurant
172,Godigamuwa North,6.839892504708096,79.9190466411175,5,DIB Resturant,6.840941013983642,79.92227354141467,Restaurant
173,Godigamuwa North,6.839892504708096,79.9190466411175,5,MO'S FAST FOOD,6.844082355499268,79.92007446289062,Asian Restaurant
174,Godigamuwa North,6.839892504708096,79.9190466411175,5,D.I.B Chinese Restaurant,6.84298,79.922114,Chinese Restaurant
175,Godigamuwa South A,6.836107521025123,79.92836050825107,2,Maharagama Bake House,6.837776368042931,79.9310234147182,Bakery
176,Godigamuwa South A,6.836107521025123,79.92836050825107,2,Nana's Hala Food Cafeteria,6.8397678142605285,79.92867344090865,Asian Restaurant
177,Karagampitiya,6.848020446838085,79.87146195366671,14,D-Lish Authentic Cuisine,6.850021476979789,79.8740718743978,Restaurant
178,Karagampitiya,6.848020446838085,79.87146195366671,14,Cafe Asiana,6.850604512433684,79.87023263991911,Asian Restaurant
179,Karagampitiya,6.848020446838085,79.87146195366671,14,The Sandwich Factory,6.850303419193859,79.8709685368298,Sandwich Place
180,Karagampitiya,6.848020446838085,79.87146195366671,14,Malay Restaurant,6.850547497168495,79.87056521581206,Malay Restaurant
181,Karagampitiya,6.848020446838085,79.87146195366671,14,Burger Hut,6.850421770327047,79.87096405960455,Comfort Food Restaurant
182,Karagampitiya,6.848020446838085,79.87146195366671,14,Corne-fa Bakers,6.850627613347618,79.86983926781748,Bakery
183,Karagampitiya,6.848020446838085,79.87146195366671,14,ALTARBUSH,6.85016615353892,79.87269266831025,Falafel Restaurant
184,Karagampitiya,6.848020446838085,79.87146195366671,14,Shangri-la,6.8491811913451315,79.86983253704494,Chinese Restaurant
185,Karagampitiya,6.848020446838085,79.87146195366671,14,Kothu Station,6.850296025856059,79.8711633682251,Fast Food Restaurant
186,Karagampitiya,6.848020446838085,79.87146195366671,14,Kawdana Kada,6.847766134286491,79.86860205047391,Indian Restaurant
187,Karagampitiya,6.848020446838085,79.87146195366671,14,Big Bite Hill Street,6.8508277,79.86956,BBQ Joint
188,Karagampitiya,6.848020446838085,79.87146195366671,14,Kattankudi Taste Kade,6.844800366139643,79.86996378793147,Fast Food Restaurant
189,Karagampitiya,6.848020446838085,79.87146195366671,14,Ten Ten Cafe,6.8498728578350425,79.8754466449749,Café
190,Karagampitiya,6.848020446838085,79.87146195366671,14,Ten Ten Cafe (Body Ali's),6.849858870870854,79.87543786946608,Restaurant
191,Udyanaya,6.856307612015532,79.87438059313217,4,Restaurant @ Dehiwala Zoo,6.856470015441234,79.87431683152384,Asian Restaurant
192,Udyanaya,6.856307612015532,79.87438059313217,4,Red Balloon,6.853543378231414,79.87199815166532,Chinese Restaurant
193,Udyanaya,6.856307612015532,79.87438059313217,4,Cornish Cafe,6.857533198952909,79.87088800738728,Donut Shop
194,Udyanaya,6.856307612015532,79.87438059313217,4,Galle Caterers,6.857142686516896,79.87862591398353,Asian Restaurant
195,Aluthkade East,6.93626901935304,79.86427022154824,4,Aluth Kade Tea Pot,6.937287634295248,79.86288748995914,Asian Restaurant
196,Aluthkade East,6.93626901935304,79.86427022154824,4,Rahumath Food Corner,6.937475559257945,79.86285408338388,Hot Dog Joint
197,Aluthkade East,6.93626901935304,79.86427022154824,4,Deliway,6.937799402590043,79.86296893701498,Fast Food Restaurant
198,Aluthkade East,6.93626901935304,79.86427022154824,4,Floor By Aluthkade!,6.93822811401935,79.86303909567964,Asian Restaurant
199,Wellampitiya,6.93970057394862,79.89359986088758,1,Threesinghe Hotel And Bakery,6.940081167736067,79.89168311387046,Restaurant
200,Kottawa East,6.860038578830822,79.96768287574956,1,Danish Bakers,6.862596,79.96424,Asian Restaurant
201,Wellawatta South,6.86849945287486,79.8612203435903,30,Shanmugas,6.86492458215673,79.86029362823052,Indian Restaurant
202,Wellawatta South,6.86849945287486,79.8612203435903,30,Royal Bakery,6.872311723296334,79.86180002765676,Bakery
203,Wellawatta South,6.86849945287486,79.8612203435903,30,Royal Briyani & B.B.Q,6.8668293952941895,79.85921478271484,BBQ Joint
204,Wellawatta South,6.86849945287486,79.8612203435903,30,Dinemore,6.87121176533509,79.85841785574934,Fast Food Restaurant
205,Wellawatta South,6.86849945287486,79.8612203435903,30,Royal Biriyani & BBQ,6.866586947096459,79.85924857558824,Asian Restaurant
206,Wellawatta South,6.86849945287486,79.8612203435903,30,Omega inn-Spice and Ice,6.869251683795241,79.86237622452391,Bakery
207,Wellawatta South,6.86849945287486,79.8612203435903,30,Jaya Gandhi Lodge,6.872376760396047,79.86172593472908,Vegetarian / Vegan Restaurant
208,Wellawatta South,6.86849945287486,79.8612203435903,30,Hotel Rolex,6.868300500222211,79.86250092703415,Restaurant
209,Wellawatta South,6.86849945287486,79.8612203435903,30,Ramkrishna bavan,6.8680120809735845,79.86249311385487,Indian Restaurant
210,Wellawatta South,6.86849945287486,79.8612203435903,30,Yaal Restaurant,6.8697386325486764,79.85870021704918,Sri Lankan Restaurant
211,Wellawatta South,6.86849945287486,79.8612203435903,30,Sumanadisi Bakers,6.869043399343211,79.85881634125197,Bakery
212,Wellawatta South,6.86849945287486,79.8612203435903,30,MB Yaal restaurant,6.869908,79.858655,Restaurant
213,Wellawatta South,6.86849945287486,79.8612203435903,30,Spice N Ice,6.867589463569262,79.86273922960316,Breakfast Spot
214,Wellawatta South,6.86849945287486,79.8612203435903,30,chinese,6.867948871403,79.8626353141488,Chinese Restaurant
215,Wellawatta South,6.86849945287486,79.8612203435903,30,Nalapakam,6.8685650124964805,79.86266266033287,Indian Restaurant
216,Wellawatta South,6.86849945287486,79.8612203435903,30,Spice and Ice Family Resturant,6.868578285279139,79.86052799169168,Restaurant
217,Wellawatta South,6.86849945287486,79.8612203435903,30,Everyday Bakers,6.869559469823648,79.86232425679506,Bakery
218,Wellawatta South,6.86849945287486,79.8612203435903,30,Hamsika Hotel,6.868529315125546,79.86282126803323,Diner
219,Wellawatta South,6.86849945287486,79.8612203435903,30,Vasantham Food,6.86937833838765,79.86226340520321,Snack Place
220,Wellawatta South,6.86849945287486,79.8612203435903,30,Asvini Villas,6.867771148681641,79.86209869384766,Seafood Restaurant
221,Wellawatta South,6.86849945287486,79.8612203435903,30,IFS Lunch Room,6.867486403449675,79.86282978566713,Restaurant
222,Wellawatta South,6.86849945287486,79.8612203435903,30,Happy Dines,6.867233365658728,79.86297987544823,Sri Lankan Restaurant
223,Wellawatta South,6.86849945287486,79.8612203435903,30,Perera & Sons,6.8712466614809395,79.86180945539346,Cafeteria
224,Wellawatta South,6.86849945287486,79.8612203435903,30,Kamrich Street Cafe,6.866272858827361,79.85935268540699,Café
225,Wellawatta South,6.86849945287486,79.8612203435903,30,Lani's Place 2,6.865679039871828,79.85938105768282,Sri Lankan Restaurant
226,Wellawatta South,6.86849945287486,79.8612203435903,30,Royal Bakery Restaurant,6.87234975319579,79.86177849920676,Asian Restaurant
227,Wellawatta South,6.86849945287486,79.8612203435903,30,R&R Beach Restaurant,6.864970157373512,79.85936338716014,Chinese Restaurant
228,Wellawatta South,6.86849945287486,79.8612203435903,30,MB Chennai Restaurant,6.872124472708333,79.86318770542215,Indian Restaurant
